index,Salary
1665,0.416627488
1666,0.606531341
1667,0.554920366
1668,0.663866694
1669,0.571754562
1670,0.592871903
1671,0.516662631
1672,0.566640979
1673,0.709293818
1674,0.691849219
1675,0.456068193
1676,0.415486474
1677,0.580643132
1678,0.709042521
1679,0.662117822
1680,0.721993258
1681,0.615139539
1682,0.670745448
1683,0.70634635
1684,0.590211644
1685,0.700964589
1686,0.506768758
1687,0.403105958
1688,0.642761366
1689,0.737952315
1690,0.380148813
1691,0.65683221
1692,0.433615193
1693,0.671293766
1694,0.573728684
1695,0.577430066
1696,0.567519546
1697,0.580727681
1698,0.647419536
1699,0.407390942
1700,0.569775537
1701,0.704835342
1702,0.706254567
1703,0.658580449
1704,0.549860064
1705,0.451270325
1706,0.709072137
1707,0.70127999
1708,0.682392228
1709,0.52204066
1710,0.535337556
1711,0.477750926
1712,0.739993168
1713,0.71461787
1714,0.550611786
1715,0.559393367
1716,0.517514084
1717,0.633786592
1718,0.612591012
1719,0.699455292
1720,0.489045716
1721,0.669208351
1722,0.403361332
1723,0.576201826
1724,0.446837679
1725,0.720053743
1726,0.602483721
1727,0.419279032
1728,0.46419045
1729,0.660793754
1730,0.711392017
1731,0.666790232
1732,0.406508924
1733,0.568232094
1734,0.416017612
1735,0.716500043
1736,0.569457456
1737,0.589810662
1738,0.579516852
1739,0.556603807
1740,0.596263175
1741,0.507105389
1742,0.522910398
1743,0.695835018
1744,0.667456426
1745,0.606884342
1746,0.546884093
1747,0.721272855
1748,0.491022441
1749,0.49859702
1750,0.460329509
1751,0.658928244
1752,0.5854413
1753,0.710549819
1754,0.40909353
1755,0.676302041
1756,0.418815228
1757,0.710241857
1758,0.671222256
1759,0.703813696
1760,0.648518686
1761,0.501294789
1762,0.721086474
1763,0.43711341
1764,0.65385649
1765,0.404000726
1766,0.684422496
1767,0.671176935
1768,0.678438947
1769,0.543224364
1770,0.587222423
1771,0.647217118
1772,0.668910333
1773,0.547484583
1774,0.699391964
1775,0.609851966
1776,0.445641882
1777,0.587031115
1778,0.656281788
1779,0.378350352
1780,0.610070059
1781,0.576100725
1782,0.720460528
1783,0.662417649
1784,0.707685845
1785,0.715577836
1786,0.659703569
1787,0.503565801
1788,0.71095279
1789,0.60963528
1790,0.569836198
1791,0.637957507
1792,0.581341718
1793,0.671706467
1794,0.51583105
1795,0.424704395
1796,0.721298798
1797,0.73368181
1798,0.719556457
1799,0.584796382
1800,0.679498078
1801,0.454005102
1802,0.71916289
1803,0.478625546
1804,0.722515967
1805,0.659696034
1806,0.437562659
1807,0.577480177
1808,0.646455963
1809,0.723366579
1810,0.695382687
1811,0.407439716
1812,0.691128443
1813,0.444559257
1814,0.706330464
1815,0.697874616
1816,0.700952468
1817,0.713263986
1818,0.666435216
1819,0.596707186
1820,0.594842467
1821,0.523276051
1822,0.694251198
1823,0.507466962
1824,0.593612455
1825,0.673649052
1826,0.634855315
1827,0.51885385
1828,0.6925004
1829,0.518769815
1830,0.656497578
1831,0.716160269
1832,0.687665106
1833,0.59532789
1834,0.690396565
1835,0.476292446
1836,0.432901105
1837,0.43794885
1838,0.593446213
1839,0.473558203
1840,0.455712009
1841,0.424232642
1842,0.577089624
1843,0.593006476
1844,0.525985246
1845,0.612363222
1846,0.705848624
1847,0.530202835
1848,0.46098684
1849,0.554583619
1850,0.431971326
1851,0.672464629
1852,0.622990548
1853,0.695368528
1854,0.667805092
1855,0.614826065
1856,0.575297064
1857,0.592307324
1858,0.685031421
1859,0.707383351
1860,0.413440786
1861,0.479563312
1862,0.575775821
1863,0.705721251
1864,0.594697524
1865,0.493851047
1866,0.594109769
1867,0.459955255
1868,0.57731353
1869,0.684923044
1870,0.707165066
1871,0.469984698
1872,0.588677958
1873,0.563602191
1874,0.559253672
1875,0.415057167
1876,0.663805798
1877,0.52407152
1878,0.457232701
1879,0.6694564
1880,0.651038154
1881,0.661395873
1882,0.414665286
1883,0.585114941
1884,0.580893631
1885,0.438125896
1886,0.636983626
1887,0.42186309
1888,0.588769107
1889,0.686775344
1890,0.577386949
1891,0.671022236
1892,0.606156922
1893,0.589650671
1894,0.403667315
1895,0.573615276
1896,0.418856859
1897,0.446697147
1898,0.719202185
1899,0.538536782
1900,0.581704793
1901,0.59839225
1902,0.555265203
1903,0.71543109
1904,0.694471703
1905,0.675607549
1906,0.698532659
1907,0.715881836
1908,0.412238853
1909,0.587312156
1910,0.58252426
1911,0.606285553
1912,0.658976476
1913,0.604734111
1914,0.437207107
1915,0.662929779
1916,0.711062645
1917,0.674104111
1918,0.509766311
1919,0.601357172
1920,0.665598112
1921,0.721081859
1922,0.391835804
1923,0.61319959
1924,0.70035092
1925,0.662753936
1926,0.664324751
1927,0.426993381
1928,0.677771832
1929,0.70712071
1930,0.662626447
1931,0.55238302
1932,0.49157703
1933,0.570563597
1934,0.648303482
1935,0.561963462
1936,0.435369199
1937,0.46582999
1938,0.668625228
1939,0.516459279
1940,0.509105642
1941,0.627394903
1942,0.573114366
1943,0.648518686
1944,0.554440729
1945,0.699216229
1946,0.575608498
1947,0.680963585
1948,0.656489148
1949,0.649380454
1950,0.481546798
1951,0.549421432
1952,0.515588311
1953,0.439620287
1954,0.442288833
1955,0.437062268
1956,0.663046351
1957,0.575013561
1958,0.702815559
1959,0.472568423
1960,0.559863516
1961,0.720506195
1962,0.472643357
1963,0.6690562
1964,0.721580265
1965,0.580321979
1966,0.697863864
1967,0.559099731
1968,0.701115593
1969,0.702582869
1970,0.593776489
1971,0.475680058
1972,0.695881796
1973,0.662787537
1974,0.644230698
1975,0.65034734
1976,0.361991918
1977,0.636380056
1978,0.400124811
1979,0.487343458
1980,0.590691134
1981,0.425742571
1982,0.698499041
1983,0.647925278
1984,0.641517556
1985,0.579175964
1986,0.459003205
1987,0.660130693
1988,0.515611328
1989,0.642863661
1990,0.502676213
1991,0.555383382
1992,0.708351168
1993,0.508440792
1994,0.679600489
1995,0.65732052
1996,0.656902643
1997,0.662358056
1998,0.584118649
1999,0.635158239
2000,0.526868771
2001,0.605183573
2002,0.589595594
2003,0.678929219
2004,0.718893602
2005,0.56208544
2006,0.681869289
2007,0.702434704
2008,0.580954808
2009,0.647837791
2010,0.468794376
2011,0.69399823
2012,0.483769876
2013,0.61625954
2014,0.707886655
2015,0.693509566
2016,0.697634628
2017,0.703519068
2018,0.605885411
2019,0.559927946
2020,0.567034925
2021,0.665445666
2022,0.669657018
2023,0.583446335
2024,0.646754149
2025,0.537694793
2026,0.673689571
2027,0.646748284
2028,0.396708014
2029,0.61390868
2030,0.71723721
2031,0.366581322
2032,0.6950528
2033,0.570853347
2034,0.713025298
2035,0.700024244
2036,0.731194655
2037,0.486763339
2038,0.660040562
2039,0.441495266
2040,0.459625412
2041,0.662131553
2042,0.578144196
2043,0.48619122
2044,0.475878521
2045,0.460338361
2046,0.445446167
2047,0.44129493
2048,0.47064806
2049,0.589155924
2050,0.582677519
2051,0.685922667
2052,0.713023333
2053,0.727933402
2054,0.678294109
2055,0.687441729
2056,0.514858538
2057,0.628772534
2058,0.660852741
2059,0.567542024
2060,0.415337397
2061,0.699477185
2062,0.64209517
2063,0.581339639
2064,0.655416338
2065,0.496641199
2066,0.61622469
2067,0.61033063
2068,0.3947699
2069,0.578633976
2070,0.558262371
2071,0.496325508
2072,0.689129303
2073,0.644493556
2074,0.598341968
2075,0.600745849
2076,0.50812956
2077,0.510908207
2078,0.650374898
2079,0.638792106
2080,0.589600198
2081,0.695703221
2082,0.620020393
2083,0.597018819
2084,0.667008671
2085,0.437848718
2086,0.637641451
2087,0.681906474
2088,0.715451045
2089,0.697045755
2090,0.68321834
2091,0.681645692
2092,0.618859434
2093,0.433863829
2094,0.484091377
2095,0.414581718
2096,0.547977673
2097,0.525865719
2098,0.689530369
2099,0.654532547
2100,0.531882645
2101,0.458669058
2102,0.443210707
2103,0.424231483
2104,0.587577016
2105,0.705628781
2106,0.700784238
2107,0.457510501
2108,0.632629734
2109,0.375181124
2110,0.600013533
2111,0.66561339
2112,0.459079304
2113,0.700764297
2114,0.687855128
2115,0.657792494
2116,0.419451626
2117,0.559350544
2118,0.558281976
2119,0.531661329
2120,0.496330137
2121,0.425844337
2122,0.53768925
2123,0.512076173
2124,0.518379708
2125,0.567061947
2126,0.587455889
2127,0.723163281
2128,0.546188312
2129,0.6910107
2130,0.724216904
2131,0.477856999
2132,0.515295945
2133,0.535477689
2134,0.677064302
2135,0.7053691
2136,0.586107597
2137,0.686886184
2138,0.662819844
2139,0.595121187
2140,0.495029326
2141,0.637675281
2142,0.684683866
2143,0.512547413
2144,0.660620316
2145,0.524405541
2146,0.667006362
2147,0.678156317
2148,0.590943419
2149,0.427806999
2150,0.598150618
2151,0.660879793
2152,0.413821639
2153,0.632809092
2154,0.414039453
2155,0.439735894
2156,0.414907027
2157,0.709227444
2158,0.590774527
2159,0.601534406
2160,0.626254505
2161,0.611028346
2162,0.595517393
2163,0.563597963
2164,0.433351683
2165,0.695051665
2166,0.676427444
2167,0.536692692
2168,0.655929859
2169,0.520914708
2170,0.573169753
2171,0.549285062
2172,0.696488343
2173,0.588100199
2174,0.469691429
2175,0.667043825
2176,0.670805981
2177,0.711584514
2178,0.690637514
2179,0.684746248
2180,0.626947298
2181,0.399641146
2182,0.692084581
2183,0.498574038
2184,0.454978324
2185,0.530701785
2186,0.449615594
2187,0.419187818
2188,0.423914619
2189,0.725995275
2190,0.585537331
2191,0.361771534
2192,0.638542115
2193,0.606925502
2194,0.520077433
2195,0.727220426
2196,0.695625915
2197,0.561569191
2198,0.696789956
2199,0.577083885
2200,0.375691419
2201,0.464481343
2202,0.710618438
2203,0.699543226
2204,0.579466661
2205,0.481128007
2206,0.534352706
2207,0.348846362
2208,0.682650904
2209,0.420715997
2210,0.657814074
2211,0.572199608
2212,0.530076311
2213,0.387968834
2214,0.399775365
2215,0.491554578
2216,0.56683274
2217,0.670674159
2218,0.584199452
2219,0.421758064
2220,0.65945783
2221,0.546591456
2222,0.599216332
2223,0.673892507
2224,0.517072378
2225,0.704213913
2226,0.579537292
2227,0.452552817
2228,0.599026842
2229,0.65741872
2230,0.59085114
2231,0.667808176
2232,0.444118228
2233,0.591476436
2234,0.450099873
2235,0.66345402
2236,0.69644434
2237,0.488747587
2238,0.397242831
2239,0.496325508
2240,0.67201195
2241,0.664123108
2242,0.430578593
2243,0.692944865
2244,0.474367288
2245,0.521761082
2246,0.605163954
2247,0.454233182
2248,0.554422166
2249,0.569211602
2250,0.480764363
2251,0.589983705
2252,0.487106395
2253,0.569745461
2254,0.593158511
2255,0.594693883
2256,0.590987315
2257,0.703002533
2258,0.462687821
2259,0.419965783
2260,0.548189893
2261,0.534385596
2262,0.707249597
2263,0.467325343
2264,0.446159676
2265,0.696724825
2266,0.409898725
2267,0.419536223
2268,0.441800335
2269,0.653118396
2270,0.718824418
2271,0.500135662
2272,0.456488301
2273,0.544822914
2274,0.435243522
2275,0.397926002
2276,0.495794352
2277,0.59955728
2278,0.58869213
2279,0.706218708
2280,0.571589575
2281,0.641401126
2282,0.490737299
2283,0.581152181
2284,0.525198271
2285,0.405358816
2286,0.533542835
2287,0.436851051
2288,0.406385678
2289,0.586322217
2290,0.603317943
2291,0.588530138
2292,0.707842534
2293,0.48375362
2294,0.451087736
2295,0.482770399
2296,0.582420771
2297,0.510670726
2298,0.457424133
2299,0.699578362
2300,0.480455525
2301,0.68666662
2302,0.431598188
2303,0.449170726
2304,0.407710914
2305,0.662494014
2306,0.726086338
2307,0.460245292
2308,0.597902098
2309,0.391286863
2310,0.669713502
2311,0.685998525
2312,0.405339247
2313,0.633684799
2314,0.567336709
2315,0.698925997
2316,0.612114811
2317,0.43423063
2318,0.695082415
2319,0.550807477
2320,0.633936854
2321,0.740428776
2322,0.57343039
2323,0.644716198
2324,0.694521999
2325,0.70486456
2326,0.591546918
2327,0.544732395
2328,0.665828652
2329,0.595100852
2330,0.442148592
2331,0.456690926
2332,0.708625324
2333,0.582600453
2334,0.52487876
2335,0.696207018
2336,0.669320932
2337,0.696206271
2338,0.554500532
2339,0.592086058
2340,0.511651346
2341,0.712567795
2342,0.682182291
2343,0.631437972
2344,0.682280622
2345,0.419009989
2346,0.500040234
2347,0.692972857
2348,0.559427728
2349,0.651129152
2350,0.430658688
2351,0.716096885
2352,0.563234087
2353,0.617707327
2354,0.622221607
2355,0.570542333
2356,0.417447117
2357,0.698725895
2358,0.557771067
2359,0.460207181
2360,0.547990654
2361,0.691513529
2362,0.58831354
2363,0.689664665
2364,0.678682238
2365,0.569797038
2366,0.571788687
2367,0.45947646
2368,0.563646631
2369,0.601130355
2370,0.702629961
2371,0.581453623
2372,0.48532465
2373,0.626913551
2374,0.426841405
2375,0.454700043
2376,0.495932819
2377,0.690048759
2378,0.651408131
2379,0.673057611
2380,0.668123653
2381,0.714103546
2382,0.724516343
2383,0.592158399
2384,0.528469286
2385,0.482960124
2386,0.534677372
2387,0.653321777
2388,0.631960845
2389,0.463217315
2390,0.704791131
2391,0.430405767
2392,0.502027877
2393,0.442673442
2394,0.60519803
2395,0.485947735
2396,0.55963605
2397,0.405270554
2398,0.570906352
2399,0.625127568
2400,0.537126118
2401,0.617601379
2402,0.441727974
2403,0.701218244
2404,0.435014768
2405,0.460989614
2406,0.494578859
2407,0.559337222
2408,0.458881108
2409,0.574789157
2410,0.670990037
2411,0.451794586
2412,0.531324615
2413,0.642563999
2414,0.682364621
2415,0.54564955
2416,0.433863594
2417,0.706920168
2418,0.721105664
2419,0.588307735
2420,0.493931124
2421,0.69981355
2422,0.706212845
2423,0.496631668
2424,0.57633457
2425,0.659361544
2426,0.466981709
2427,0.41555938
2428,0.652975322
2429,0.602363718
2430,0.485566868
2431,0.70607225
2432,0.516884926
2433,0.706905688
2434,0.708332481
2435,0.714980029
2436,0.525224604
2437,0.47648856
2438,0.495527036
2439,0.610845942
2440,0.712505598
2441,0.558847043
2442,0.653417329
2443,0.739105841
2444,0.701585281
2445,0.440572425
2446,0.47898548
2447,0.579351808
2448,0.541448859
2449,0.654334453
2450,0.688620021
2451,0.508390445
2452,0.43253434
2453,0.597102945
2454,0.446492187
2455,0.712014889
2456,0.437011907
2457,0.707649442
2458,0.567862707
2459,0.624212825
2460,0.440003679
2461,0.613948604
2462,0.480848942
2463,0.708215681
2464,0.495137597
2465,0.582118123
2466,0.525847327
2467,0.68533858
2468,0.696282349
2469,0.705558297
2470,0.471113978
2471,0.469191888
2472,0.585415397
2473,0.669058947
2474,0.472555793
2475,0.617595518
2476,0.598571003
2477,0.711066642
2478,0.604310468
2479,0.43758719
2480,0.601430489
2481,0.688344282
2482,0.696480464
2483,0.414372533
2484,0.68877168
2485,0.600324276
2486,0.507257472
2487,0.526248174
2488,0.589540287
2489,0.650283607
2490,0.578636674
2491,0.617144945
2492,0.435481802
2493,0.665018336
2494,0.43513652
2495,0.649328338
2496,0.553656511
2497,0.672628917
2498,0.580655785
2499,0.547252589
2500,0.572220266
2501,0.668467624
2502,0.724545644
2503,0.684936344
2504,0.671504109
2505,0.698265698
2506,0.645852911
2507,0.603142929
2508,0.489947349
2509,0.587003693
2510,0.587825804
2511,0.540733068
2512,0.450099873
2513,0.671305273
2514,0.717991713
2515,0.573668652
2516,0.562994204
2517,0.383475085
2518,0.419160569
2519,0.592704546
2520,0.698343546
2521,0.540702232
2522,0.680721847
2523,0.691630318
2524,0.678397183
2525,0.676544684
2526,0.577353901
2527,0.449767447
2528,0.649870268
2529,0.460294335
2530,0.352124658
2531,0.597242383
2532,0.405679667
2533,0.587014825
2534,0.571217746
2535,0.649870268
2536,0.563108563
2537,0.667376522
2538,0.664219955
2539,0.411639989
2540,0.421250255
2541,0.605631233
2542,0.692046429
2543,0.444010266
2544,0.609942686
2545,0.66372245
2546,0.587105983
2547,0.627765696
2548,0.602307846
2549,0.590884697
2550,0.681428846
2551,0.715353222
2552,0.680407039
2553,0.717047036
2554,0.69264454
2555,0.590182055
2556,0.694387761
2557,0.564012599
2558,0.68493706
2559,0.523486608
2560,0.434269343
2561,0.695644609
2562,0.654717916
2563,0.433406758
2564,0.697117741
2565,0.579712813
2566,0.717288863
2567,0.680791997
2568,0.470844792
2569,0.675702286
2570,0.423271617
2571,0.588553872
2572,0.701333689
2573,0.531711568
2574,0.604460696
2575,0.427755545
2576,0.600314687
2577,0.570464598
2578,0.613108198
2579,0.569040934
2580,0.610480371
2581,0.455555318
2582,0.588717173
2583,0.700249496
2584,0.42923741
2585,0.456225998
2586,0.424052078
2587,0.711413577
2588,0.640316128
2589,0.586848184
2590,0.487648566
2591,0.427316151
2592,0.554070438
2593,0.694379074
2594,0.491752907
2595,0.437950665
2596,0.61852124
2597,0.615517491
2598,0.706704448
2599,0.608129755
2600,0.666890902
2601,0.599577428
2602,0.697517117
2603,0.671477299
2604,0.610557111
2605,0.675041225
2606,0.736018336
2607,0.595068337
2608,0.526716765
2609,0.599483582
2610,0.610557728
2611,0.629266666
2612,0.672267947
2613,0.588130762
2614,0.603184668
2615,0.694661709
2616,0.694991105
2617,0.446399195
2618,0.471196108
2619,0.566497893
2620,0.638751446
2621,0.563709987
2622,0.598080411
2623,0.709323091
2624,0.67244354
2625,0.726521578
2626,0.637909939
2627,0.582306414
2628,0.536233734
2629,0.709476208
2630,0.710020945
2631,0.703470115
2632,0.481258313
2633,0.546183525
2634,0.626212119
2635,0.71199529
2636,0.68584172
2637,0.53621711
2638,0.524305841
2639,0.669591342
2640,0.430069448
2641,0.696632658
2642,0.623290099
2643,0.66302715
2644,0.569871399
2645,0.687259811
2646,0.584287628
2647,0.547156223
2648,0.562368302
2649,0.582963317
2650,0.572363194
2651,0.563313461
2652,0.443214553
2653,0.584150685
2654,0.637692686
2655,0.464385103
2656,0.437070882
2657,0.668668716
2658,0.506835159
2659,0.663518849
2660,0.704658558
2661,0.669208552
2662,0.621924884
2663,0.616636262
2664,0.466971937
2665,0.717979267
2666,0.421421193
2667,0.567763294
2668,0.691945754
2669,0.544479376
2670,0.608498667
2671,0.712443235
2672,0.709162601
2673,0.419212992
2674,0.664261055
2675,0.463049851
2676,0.440275889
2677,0.589749577
2678,0.594570636
2679,0.575376283
2680,0.431333535
2681,0.615804546
2682,0.589123477
2683,0.708666818
2684,0.680271415
2685,0.597675314
2686,0.708847171
2687,0.660650153
2688,0.590391596
2689,0.624780527
2690,0.48738637
2691,0.720467298
2692,0.587597259
2693,0.458343317
2694,0.68839768
2695,0.702891313
2696,0.641027558
2697,0.6363354
2698,0.701405058
2699,0.685713272
2700,0.569228133
2701,0.570392402
2702,0.553626286
2703,0.465845953
2704,0.545959195
2705,0.43753419
2706,0.432293364
2707,0.676826391
2708,0.599277084
2709,0.62067356
2710,0.60480241
2711,0.609789866
2712,0.640943875
2713,0.512388732
2714,0.575005687
2715,0.565994613
2716,0.71255961
2717,0.68964894
2718,0.721398943
2719,0.340463779
2720,0.699499106
2721,0.36545361
2722,0.640342951
2723,0.702370943
2724,0.515201994
2725,0.573309995
2726,0.433085963
2727,0.697895675
2728,0.611238477
2729,0.604344277
2730,0.431034879
2731,0.57555178
2732,0.606513895
2733,0.613810465
2734,0.668497804
2735,0.482488968
2736,0.461821503
2737,0.626202433
2738,0.657557392
2739,0.39699529
2740,0.578069107
2741,0.723653878
2742,0.683643179
2743,0.613345711
2744,0.420619617
2745,0.427024132
2746,0.606812816
2747,0.664423157
2748,0.67230165
2749,0.669551802
2750,0.546432503
2751,0.603180786
2752,0.690597143
2753,0.557741784
2754,0.555702803
2755,0.691044569
2756,0.432681985
2757,0.58901895
2758,0.52589977
2759,0.497126935
2760,0.564188749
2761,0.417409242
2762,0.708834433
2763,0.579552309
2764,0.718249006
2765,0.680541782
2766,0.676352503
2767,0.526540573
2768,0.601560902
2769,0.531770628
2770,0.510708825
2771,0.504051816
2772,0.568544506
2773,0.570128806
2774,0.397761282
2775,0.503100035
2776,0.661272863
2777,0.476095532
2778,0.420691025
2779,0.349844221
2780,0.439012616
2781,0.604306404
2782,0.605818887
2783,0.659968731
2784,0.572926326
2785,0.524174995
2786,0.707656873
2787,0.564124763
2788,0.536754679
2789,0.610441887
2790,0.654704086
2791,0.688592752
2792,0.653473802
2793,0.496988381
2794,0.464239917
2795,0.690194259
2796,0.6580605
2797,0.400040063
2798,0.675618906
2799,0.426451349
2800,0.656673969
2801,0.536038042
2802,0.672124764
2803,0.685529881
2804,0.591312708
2805,0.446133643
2806,0.610936724
2807,0.685746527
2808,0.361591698
2809,0.600990173
2810,0.592904915
2811,0.516587136
2812,0.482877937
2813,0.708412325
2814,0.468646772
2815,0.46582999
2816,0.696478503
2817,0.645247768
2818,0.687298747
2819,0.688677324
2820,0.719967333
2821,0.712439095
2822,0.489585399
2823,0.470875693
2824,0.456803616
2825,0.404622706
2826,0.683340686
2827,0.613845908
2828,0.496144109
2829,0.577831769
2830,0.570123975
2831,0.44813452
2832,0.47502197
2833,0.414143037
2834,0.511297271
2835,0.587142012
2836,0.665116897
2837,0.613844898
2838,0.577688201
2839,0.579054499
2840,0.621189033
2841,0.436024039
2842,0.694392432
2843,0.660473433
2844,0.6038702
2845,0.589725904
2846,0.525221868
2847,0.636065838
2848,0.409060942
2849,0.556054921
2850,0.575160522
2851,0.59862468
2852,0.623215436
2853,0.712852821
2854,0.709027278
2855,0.725737311
2856,0.590662135
2857,0.593238031
2858,0.573007975
2859,0.716587061
2860,0.69961471
2861,0.672944134
2862,0.716531263
2863,0.586777523
2864,0.581250028
2865,0.405195452
2866,0.669208552
2867,0.694369015
2868,0.613994332
2869,0.59970757
2870,0.435717188
2871,0.643699406
2872,0.647217118
2873,0.459382263
2874,0.447642106
2875,0.697346954
2876,0.693108754
2877,0.580823266
2878,0.431803201
2879,0.538898662
2880,0.574175777
2881,0.621390895
2882,0.622355183
2883,0.57075822
2884,0.685620471
2885,0.686859585
2886,0.708811993
2887,0.7126689
2888,0.566999923
2889,0.575858018
2890,0.401356182
2891,0.716187206
2892,0.533331516
2893,0.638228533
2894,0.714252189
2895,0.573879142
2896,0.431161753
2897,0.598119338
2898,0.610084535
2899,0.527778615
2900,0.563719662
2901,0.497216748
2902,0.650267645
2903,0.698446502
2904,0.673920755
2905,0.646071105
2906,0.446578742
2907,0.715744446
2908,0.568131227
2909,0.709435566
2910,0.401724773
2911,0.699030575
2912,0.579615655
2913,0.454968368
2914,0.525946134
2915,0.716326804
2916,0.67023408
2917,0.615976641
2918,0.594089599
2919,0.669400287
2920,0.67188186
2921,0.612094982
2922,0.615612672
2923,0.744946869
2924,0.450085005
2925,0.462017096
2926,0.434074922
2927,0.604050206
2928,0.57819281
2929,0.542586636
2930,0.678151521
2931,0.713798764
2932,0.541101871
2933,0.560439743
2934,0.428838893
2935,0.702149676
2936,0.668260073
2937,0.707852717
2938,0.693196131
2939,0.664438826
2940,0.600129243
2941,0.400648975
2942,0.446059423
2943,0.600128668
2944,0.437733222
2945,0.555771742
2946,0.552126572
2947,0.443025817
2948,0.46356731
2949,0.666714983
2950,0.622225017
2951,0.551907276
2952,0.667346565
2953,0.625606983
2954,0.569526612
2955,0.693060988
2956,0.42992538
2957,0.70044726
2958,0.585721742
2959,0.563425251
2960,0.670903678
2961,0.70994842
2962,0.640078949
2963,0.680110355
2964,0.403550104
2965,0.494148418
2966,0.42831113
2967,0.56556535
2968,0.566269155
2969,0.429355999
2970,0.588309782
2971,0.692608344
2972,0.641453207
2973,0.607246145
2974,0.366944816
2975,0.607774087
2976,0.588987409
2977,0.5550953
2978,0.6004935
2979,0.715459864
2980,0.541873906
2981,0.427087932
2982,0.648647559
2983,0.614498263
2984,0.650271407
2985,0.594697524
2986,0.558009755
2987,0.466577793
2988,0.577640837
2989,0.522636367
2990,0.679095355
2991,0.664200896
2992,0.510447003
2993,0.689944298
2994,0.420534216
2995,0.644332288
2996,0.70959023
2997,0.665851072
2998,0.552336415
2999,0.715316202
3000,0.687682312
3001,0.58877687
3002,0.609418599
3003,0.453046407
3004,0.455746423
3005,0.625471411
3006,0.38157893
3007,0.704014755
3008,0.723509157
3009,0.585040535
3010,0.67031506
3011,0.559037819
3012,0.540007291
3013,0.502075986
3014,0.713770523
3015,0.579495902
3016,0.442123925
3017,0.563344238
3018,0.690058014
3019,0.676375898
3020,0.60933139
3021,0.591174028
3022,0.572752833
3023,0.691645033
3024,0.707211939
3025,0.423158709
3026,0.48364449
3027,0.611562567
3028,0.462212543
3029,0.560651614
3030,0.543302419
3031,0.460164156
3032,0.437856007
3033,0.535542242
3034,0.731650724
3035,0.574297035
3036,0.698355204
3037,0.469191888
3038,0.554302408
3039,0.695545332
3040,0.462132017
3041,0.681712303
3042,0.5868992
3043,0.422378372
3044,0.694624304
3045,0.697651441
3046,0.49538665
3047,0.679794106
3048,0.578671512
3049,0.406209406
3050,0.675163492
3051,0.603526943
3052,0.469225278
3053,0.448895657
3054,0.596261588
3055,0.586757482
3056,0.630352629
3057,0.604757993
3058,0.665863008
3059,0.654273296
3060,0.668864506
3061,0.712365006
3062,0.701271519
3063,0.685031421
3064,0.655831771
3065,0.575273758
3066,0.545834439
3067,0.43119105
3068,0.518039575
3069,0.709004615
3070,0.599849696
3071,0.669752794
3072,0.664394333
3073,0.703996388
3074,0.7175255
3075,0.521503832
3076,0.700766077
3077,0.475084506
3078,0.620893969
3079,0.585938947
3080,0.592346996
3081,0.697058356
3082,0.670297575
3083,0.467076196
3084,0.4543059
3085,0.716091798
3086,0.599274982
3087,0.591864866
3088,0.432883064
3089,0.590239742
3090,0.740698654
3091,0.576651119
3092,0.657054655
3093,0.59139553
3094,0.530778444
3095,0.621089598
3096,0.642705352
3097,0.661106056
3098,0.656991557
3099,0.630965795
3100,0.676900653
3101,0.601246816
3102,0.714856926
3103,0.485990586
3104,0.652258179
3105,0.665526242
3106,0.411895018
3107,0.702059592
3108,0.537522456
3109,0.615053681
3110,0.444022179
3111,0.665326381
3112,0.486231845
3113,0.429167064
3114,0.438965494
3115,0.712583043
3116,0.690693089
3117,0.610640955
3118,0.577091123
3119,0.692085242
3120,0.584668788
3121,0.715666111
3122,0.486754236
3123,0.709003681
3124,0.713962818
3125,0.59250918
3126,0.40494272
3127,0.582526026
3128,0.448442702
3129,0.645289228
3130,0.610160849
3131,0.402829485
3132,0.446296788
3133,0.706632483
3134,0.479907703
3135,0.518842743
3136,0.710657817
3137,0.668813608
3138,0.580708034
3139,0.715102199
3140,0.674394876
3141,0.697272898
3142,0.666666867
3143,0.710806869
3144,0.657883185
3145,0.433335494
3146,0.616864258
3147,0.51176906
3148,0.615934785
3149,0.581121312
3150,0.557958746
3151,0.561745332
3152,0.391835804
3153,0.536085703
3154,0.664852379
3155,0.602247232
3156,0.747357217
3157,0.690396894
3158,0.441416452
3159,0.533736268
3160,0.703386354
3161,0.713904779
3162,0.715439509
3163,0.727422615
3164,0.657518596
3165,0.419024685
3166,0.523085996
3167,0.581824097
3168,0.444168929
3169,0.721620986
3170,0.459326583
3171,0.65736643
3172,0.513690928
3173,0.650399164
3174,0.629253006
3175,0.588557457
3176,0.456240512
3177,0.350808186
3178,0.718012816
3179,0.550846614
3180,0.682539686
3181,0.409969516
3182,0.641706853
3183,0.63418324
3184,0.71953893
3185,0.669971225
3186,0.612137062
3187,0.705353151
3188,0.449201958
3189,0.69651131
3190,0.435861987
3191,0.712800192
3192,0.541982877
3193,0.425346341
3194,0.552148172
3195,0.666940964
3196,0.457545935
3197,0.545739787
3198,0.614234959
3199,0.452346899
3200,0.672684561
3201,0.542244125
3202,0.665243389
3203,0.679083294
3204,0.715597221
3205,0.477319195
3206,0.65200354
3207,0.70608793
3208,0.673551227
3209,0.469761933
3210,0.580049713
3211,0.517237604
3212,0.635335237
3213,0.513422238
3214,0.567566592
3215,0.481164167
3216,0.416326564
3217,0.517814799
3218,0.689420614
